drug_code,brand_name,ai_group_no,company_name,drug_identification_number
81752,DOM-BUPROPION SR,0131140002,DOMINION PHARMACAL,02331829
81761,AMLODIPINE TABLETS,0131437002,RANBAXY PHARMACEUTICALS CANADA INC.,02331934
81762,AMLODIPINE TABLETS,0131437001,RANBAXY PHARMACEUTICALS CANADA INC.,02331942
81763,CITALOPRAM TABLETS,0136243001,RANBAXY PHARMACEUTICALS CANADA INC.,02331950
81764,SIMVASTATIN TABLETS,0122415001,RANBAXY PHARMACEUTICALS CANADA INC.,02331969
81765,CITALOPRAM TABLETS,0136243002,RANBAXY PHARMACEUTICALS CANADA INC.,02331977
81766,SIMVASTATIN TABLETS,0122415004,RANBAXY PHARMACEUTICALS CANADA INC.,02331985
81767,SIMVASTATIN TABLETS,0122415003,RANBAXY PHARMACEUTICALS CANADA INC.,02331993
81768,SIMVASTATIN TABLETS,0122415002,RANBAXY PHARMACEUTICALS CANADA INC.,02332000
81769,SIMVASTATIN TABLETS,0122415005,RANBAXY PHARMACEUTICALS CANADA INC.,02332019
81770,CEFPROZIL POWDER FOR ORAL SUSPENSION,0127613004,RANBAXY PHARMACEUTICALS CANADA INC.,02332027
81771,CEFPROZIL TABLETS,0127613003,RANBAXY PHARMACEUTICALS CANADA INC.,02332035
81772,CEFPROZIL TABLETS,0127613002,RANBAXY PHARMACEUTICALS CANADA INC.,02332043
81773,RISPERIDONE TABLETS,0124332006,RANBAXY PHARMACEUTICALS CANADA INC.,02332051
81774,RISPERIDONE TABLETS,0124332007,RANBAXY PHARMACEUTICALS CANADA INC.,02332078
81775,RISPERIDONE TABLETS,0124332003,RANBAXY PHARMACEUTICALS CANADA INC.,02332086
81776,RISPERIDONE TABLETS,0124332004,RANBAXY PHARMACEUTICALS CANADA INC.,02332094
81777,RISPERIDONE TABLETS,0124332002,RANBAXY PHARMACEUTICALS CANADA INC.,02332108
81778,RISPERIDONE TABLETS,0124332005,RANBAXY PHARMACEUTICALS CANADA INC.,02332116
81780,CIPROFLOXACIN TABLETS,0123207006,RANBAXY PHARMACEUTICALS CANADA INC.,02332132
81781,CIPROFLOXACIN TABLETS,0123207001,RANBAXY PHARMACEUTICALS CANADA INC.,02332140
81782,CIPROFLOXACIN TABLETS,0123207002,RANBAXY PHARMACEUTICALS CANADA INC.,02332159
81783,LISINOPRIL TABLETS,0121550003,RANBAXY PHARMACEUTICALS CANADA INC.,02332167
81784,LISINOPRIL TABLETS,0121550001,RANBAXY PHARMACEUTICALS CANADA INC.,02332175
81785,LISINOPRIL TABLETS,0121550002,RANBAXY PHARMACEUTICALS CANADA INC.,02332183
81786,PRAVASTATIN TABLETS,0122563001,RANBAXY PHARMACEUTICALS CANADA INC.,02332191
81787,PRAVASTATIN TABLETS,0122563002,RANBAXY PHARMACEUTICALS CANADA INC.,02332205
81788,PRAVASTATIN TABLETS,0122563003,RANBAXY PHARMACEUTICALS CANADA INC.,02332213
81795,RAMIPRIL CAPSULES,0122858001,RANBAXY PHARMACEUTICALS CANADA INC.,02332299
81796,RAMIPRIL CAPSULES,0122858004,RANBAXY PHARMACEUTICALS CANADA INC.,02332302
81797,RAMIPRIL CAPSULES,0122858003,RANBAXY PHARMACEUTICALS CANADA INC.,02332310
81798,RAMIPRIL CAPSULES,0122858002,RANBAXY PHARMACEUTICALS CANADA INC.,02332329
81802,ROPINIROLE TABLETS,0132618001,RANBAXY PHARMACEUTICALS CANADA INC.,02332361
81806,ROPINIROLE TABLETS,0132618002,RANBAXY PHARMACEUTICALS CANADA INC.,02332418
81807,ROPINIROLE TABLETS,0132618003,RANBAXY PHARMACEUTICALS CANADA INC.,02332426
81808,ROPINIROLE TABLETS,0132618004,RANBAXY PHARMACEUTICALS CANADA INC.,02332434
81809,ROPINIROLE TABLETS,0132618005,RANBAXY PHARMACEUTICALS CANADA INC.,02332442
81823,FOSINOPRIL TABLETS,0122777001,RANBAXY PHARMACEUTICALS CANADA INC.,02332566
81824,FOSINOPRIL TABLETS,0122777002,RANBAXY PHARMACEUTICALS CANADA INC.,02332574
81825,GABAPENTIN CAPSULES,0125929001,RANBAXY PHARMACEUTICALS CANADA INC.,02332582
81826,GABAPENTIN CAPSULES,0125929003,RANBAXY PHARMACEUTICALS CANADA INC.,02332590
81827,GABAPENTIN CAPSULES,0125929002,RANBAXY PHARMACEUTICALS CANADA INC.,02332604
81867,METHOTREXATE INJECTION BP,0107545002,UMAN PHARMA INC,02333023
81879,GLUDEF,0152591011,ISOLOGIC INNOVATIVE RADIOPHARMACEUTICALS LTD.,02333155
81880,GLUDEF,0152591012,ISOLOGIC INNOVATIVE RADIOPHARMACEUTICALS LTD.,02333163
81883,VINCRISTINE SULFATE INJECTION USP,0107646001,UMAN PHARMA INC,02333198
81891,ZAAL HAND SANITIZER BENZALKONIUM CHLORIDE LIQUID,0104993016,GEMINI PACKAGING LTD,02333287
81900,PMS-GALANTAMINE,0144660001,PHARMASCIENCE INC,02333376
81901,PMS-GALANTAMINE,0144660002,PHARMASCIENCE INC,02333384
81902,PMS-GALANTAMINE,0144660003,PHARMASCIENCE INC,02333392
81905,DOM-OMEPRAZOLE DR,0121643003,DOMINION PHARMACAL,02333422
81934,PMS-ATORVASTATIN,0133055001,PHARMASCIENCE INC,02333724
81935,PMS-ATORVASTATIN,0133055002,PHARMASCIENCE INC,02333732
81936,PMS-ATORVASTATIN,0133055003,PHARMASCIENCE INC,02333740
81937,PMS-ATORVASTATIN,0133055004,PHARMASCIENCE INC,02333759
82059,"AZITHROMYCIN FOR INJECTION, USP",0126072006,HOSPIRA HEALTHCARE CORPORATION,02334976
82118,ANACIN CAPLETS,0201233004,PALADIN LABS INC,02335573
82119,ANACIN EXTRA STRENGTH CAPLETS,0201233005,PALADIN LABS INC,02335581
82324,ANTACID WITH ANTI-GAS LIQUID EXTRA STRENGTH MINT FLAVOUR,0331160011,PHARMETICS (2011) INC,02337665
82338,APO-ROPINIROLE,0132618001,APOTEX INC,02337746
82339,APO-ROPINIROLE,0132618002,APOTEX INC,02337754
82340,APO-ROPINIROLE,0132618003,APOTEX INC,02337762
82341,APO-ROPINIROLE,0132618004,APOTEX INC,02337770
82342,APO-ROPINIROLE,0132618006,APOTEX INC,02337789
82343,APO-ROPINIROLE,0132618007,APOTEX INC,02337797
82344,APO-ROPINIROLE,0132618005,APOTEX INC,02337800
82359,ARCOSYL,0151321002,SERVIER CANADA INC,02337940
82360,ARCOSYL,0151321003,SERVIER CANADA INC,02337959
82404,BISMUTH SUBSALICYLATE LIQUID,0111864001,PHARMETICS (2011) INC,02338408
82405,HOT LEMON NIGHT TIME TOTAL EXTRA STRENGTH,0414717002,PHARMETICS (2011) INC,02338416
82489,RECOTHROM,0152676002,MALLINCKRODT HOSPITAL PRODUCTS INC,02339285
82499,"AMLODIPINE BESYLATE TABLETS, 5MG",0131437002,DR REDDYS LABORATORIES INC,02339374
82500,"AMLODIPINE BESYLATE TABLETS, 10MG",0131437001,DR REDDYS LABORATORIES INC,02339382
82534,LUVERIS,0151221002,EMD SERONO A DIVISION OF EMD INC CANADA,02339757
82542,DDF ULTRA-LITE OIL-FREE MOISTURIZING DEW UV MOISTURIZER SPF 45,0544758063,PROCTER & GAMBLE INC,02339854
82560,FLUCONAZOLE,0122529004,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02340038
82576,"MYLAN-LABETALOL HYDROCHLORIDE INJECTION, USP",0116170002,MYLAN PHARMACEUTICALS ULC,02340194
82611,DDF PROTECT AND CORRECT UV MOISTURIZER SPF 15,0451521006,PROCTER & GAMBLE INC,02340534
82727,GD-QUINAPRIL HCTZ,0231789001,GENMED A DIVISION OF PFIZER CANADA INC,02341786
82728,GD-QUINAPRIL HCTZ,0231789002,GENMED A DIVISION OF PFIZER CANADA INC,02341794
82729,GD-QUINAPRIL HCTZ,0231789003,GENMED A DIVISION OF PFIZER CANADA INC,02341808
82751,PHOSPHOTEC,0152687001,BRACCO IMAGING CANADA,02342014
82752,MACROTEC,0131452006,BRACCO IMAGING CANADA,02342022
82883,JAMP CYPROHEPTADINE SYRUP,0102134001,JAMP PHARMA CORPORATION,02343363
82941,TOPOTECAN HYDROCHLORIDE FOR INJECTION,0132984001,ACCORD HEALTHCARE INC,02344009
82953,MARATHON - SAVON A MAINS ANTIMICROBIEN - TRICLOSAN GEL,0108865005,LIBERCHEM INC,02344130
83007,DOM-CETIRIZINE,0122686003,DOMINION PHARMACAL,02344572
83036,CABERGOLINE,0141281001,COBALT PHARMACEUTICALS COMPANY,02344890
83049,LIDOCAINE HCL INJECTION USP 1% (50 MG/5ML),0101280004,4410602 CANADA INC,02345048
83068,JAMP TOPIRAMATE TABLETS,0132938001,JAMP PHARMA CORPORATION,02345250
83069,JAMP TOPIRAMATE TABLETS,0132938002,JAMP PHARMA CORPORATION,02345269
83070,JAMP TOPIRAMATE TABLETS,0132938006,JAMP PHARMA CORPORATION,02345277
83092,AZASITE,0126072007,INSPIRE PHARMACEUTICALS INC,02345498
83113,EPOPROSTENOL FOR INJECTION,0133040001,SANDOZ CANADA INCORPORATED,02345706
83114,EPOPROSTENOL FOR INJECTION,0133040002,SANDOZ CANADA INCORPORATED,02345714
83124,AURO-TOPIRAMATE,0132938003,AUROBINDO PHARMA LIMITED (UNIT III),02345811
83208,MOUSSANT FOAMING ANTIBACTERIAL HAND SOAP,0108865001,PARKSIDE PROFESSIONAL PRODUCTS LTD,02346664
83234,MOUSSANT FOAMING HAND SANITIZER,0104367006,PARKSIDE PROFESSIONAL PRODUCTS LTD,02346958
83250,SANDOZ VALACYCLOVIR,0128626003,SANDOZ CANADA INCORPORATED,02347105
83251,NIASTASE RT,0136061004,NOVO NORDISK CANADA INC,02347113
83252,NIASTASE RT,0136061005,NOVO NORDISK CANADA INC,02347121
83253,NIASTASE RT,0136061003,NOVO NORDISK CANADA INC,02347148
83273,APO-PRAMIPEXOLE,0152169005,APOTEX INC,02347342
83274,APO-PRAMIPEXOLE,0152169006,APOTEX INC,02347350
83383,ADVIL BACK PAIN,0248961001,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,02348470
83475,131I-MIBG,0152609003,DRAXIMAGE A DIVISION OF DRAXIS SPECIALTY PHARMACEUTICALS INC,02349477
83477,131I-MIBG,0152609003,HAMILTON HEALTH SCIENCES CORPORATION,02349485
83478,123I-MIBG,0152609003,EDMONTON RADIOPHARMACEUTICAL CENTRE (ALBERTA HEALTH SERVICES),02349493
83480,131I-MIBG,0152609003,EDMONTON RADIOPHARMACEUTICAL CENTRE (ALBERTA HEALTH SERVICES),02349515
83530,ULTRA SHEER BODY MIST SUNSCREEN SPF 85,0544758040,JOHNSON & JOHNSON INC,02350068
83543,RANITIDINE TABLETS,0115150002,RANBAXY PHARMACEUTICALS CANADA INC.,02350203
83544,RANITIDINE TABLETS,0115150001,RANBAXY PHARMACEUTICALS CANADA INC.,02350211
83556,SODIUM CHLORIDE INJECTION USP 0.45%,0100053005,LABORATOIRES STERIGEN INC,02350343
83583,HEMO-PIC,0452715001,A.S.L. INTERNATIONAL,02350629
83699,FLUDARABINE PHOSPHATE FOR INJECTION,0123842001,FRESENIUS KABI CANADA LTD,02351730
83740,CEFOTAXIME SODIUM FOR INJECTION BP,0152507004,AUROBINDO PHARMA LIMITED (UNIT VI),02352168
83741,CEFOTAXIME SODIUM FOR INJECTION BP,0152507001,AUROBINDO PHARMA LIMITED (UNIT VI),02352176
83742,CEFOTAXIME SODIUM FOR INJECTION BP,0152507002,AUROBINDO PHARMA LIMITED (UNIT VI),02352184
83759,VOTRIENT,0152743002,NOVARTIS PHARMACEUTICALS CANADA INC,02352311
83771,H2OCEAN BLUE GREEN FOAM SOAP,0104993016,"H2OCEAN, INC.",02352443
83776,OLIMEL 3.3% E,2552744002,BAXTER CORPORATION,02352508
83814,COPPERTONE KIDS SUNSCREEN STICK SPF 55,0544758040,BAYER INC,02352907
83826,COPPERTONE SPORT SUNSCREEN STICK SPF 55,0544758040,BAYER INC,02353032
83831,COPPERTONE SUNSCREEN STICK SPF 55,0544758040,BAYER INC,02353083
83883,CITALOPRAM TABLETS USP,0136243003,TORRENT PHARMACEUTICALS LIMITED,02353636
83884,CITALOPRAM TABLETS USP,0136243001,TORRENT PHARMACEUTICALS LIMITED,02353644
83885,CITALOPRAM TABLETS USP,0136243002,TORRENT PHARMACEUTICALS LIMITED,02353652
83918,KIDS SPRAYABLE SUNSCREEN LOTION SPF 50,0652451002,AGRISAN SPECIALTY CHEMICAL & PHARMACEUTICAL,02353962
83920,BISMUTH SUBSALICYLATE LIQUID EXTRA STRENGTH,0111864004,PHARMETICS (2011) INC,02353989
83922,APO-RAMIPRIL/HCTZ,0251649002,APOTEX INC,02354004
83923,APO-RAMIPRIL/HCTZ,0251649001,APOTEX INC,02354012
83924,APO-RAMIPRIL/HCTZ,0251649004,APOTEX INC,02354020
83925,APO-RAMIPRIL/HCTZ,0251649005,APOTEX INC,02354039
83958,APO-DICLOFENAC,0114417007,APOTEX INC,02354403
83959,PMS-VALSARTAN-HCTZ,0240204001,PHARMASCIENCE INC,02354411
83960,PMS-VALSARTAN-HCTZ,0240204002,PHARMASCIENCE INC,02354438
83961,PMS-VALSARTAN-HCTZ,0240204003,PHARMASCIENCE INC,02354446
83973,THE ITCH ERASER WITH ANTIHISTAMINE,0102639006,TENDER CORPORATION,02354578
83982,SPRAYABLE SUNSCREEN LOTION SPF 40,0652451002,VIROPEX PHARMA,02354659
83986,99MTC SULPHIDE COLLOID KIT,0352764001,CENTRE FOR PROBE DEVELOPMENT AND COMMERCIALIZATION,02354691
84037,"IBUPROFEN CAPSULES, 200MG",0108883004,BIONPHARMA INC,02355116
84047,THALOMID,0152770003,CELGENE INC,02355213
84066,ACCLAYM,0104367007,AUSTIN RESEARCH LABS CORP,02355434
84080,IPG-AMLODIPINE,0131437003,MARCAN PHARMACEUTICALS INC,02355582
84081,IPG-AMLODIPINE,0131437002,MARCAN PHARMACEUTICALS INC,02355590
84082,IPG-AMLODIPINE,0131437001,MARCAN PHARMACEUTICALS INC,02355604
84086,DOM-ATORVASTATIN,0133055004,DOMINION PHARMACAL,02355647
84094,SPF 30 SUNBURN PROTECTION LOTION FOR KIDS,0420277031,PRIME ENTERPRISES INC,02355744
84100,LORIS 2% CHG BODY CLEANSER/NETTOYANT POUR LE CORPS,0107629004,LERNAPHARM (LORIS) INC.,02355809
84105,EXTRA STRENGTH ALLERGY RELIEF,0122686001,VITA HEALTH PRODUCTS INC,02355868
84143,APO-BIMATOPROST,0147303001,APOTEX INC,02356279
84164,RELISTOR,0152456001,SALIX PHARMACEUTICALS INC,02356481
84165,RELISTOR,0152456001,SALIX PHARMACEUTICALS INC,02356503
84192,JAMP-ZOPICLONE,0122562002,JAMP PHARMA CORPORATION,02356791
84218,JAMP-CYCLOBENZAPRINE,0112363001,JAMP PHARMA CORPORATION,02357089
84245,ARCOSYL PLUS,0252492003,SERVIER CANADA INC,02357321
84255,IMIPENEM AND CILASTATIN FOR INJECTION,0218820002,PFIZER CANADA INC,02357429
84265,TEVA-VALACYCLOVIR,0128626003,TEVA CANADA LIMITED,02357542
84302,APO-PROPYLTHIOURACIL,0103603001,APOTEX INC,02357933
84303,APO-PROPYLTHIOURACIL,0103603002,APOTEX INC,02357941
84345,APO-THEO ER,0103582009,APOTEX INC,02358395
84346,APO-THEO ER,0103582010,APOTEX INC,02358409
84377,"NOREPINEPHRINE BITARTRATE INJECTION, USP",0131301001,STERIMAX INC,02358743
84385,MYLAN-AZITHROMYCIN FOR INJECTION,0126072006,MYLAN PHARMACEUTICALS ULC,02358816
84397,JAMPSOYL,0136741013,JAMP PHARMA CORPORATION,02358948
84408,IPG-RISPERIDONE,0124332006,MARCAN PHARMACEUTICALS INC,02359057
84409,IPG-RISPERIDONE,0124332007,MARCAN PHARMACEUTICALS INC,02359065
84410,IPG-RISPERIDONE,0124332003,MARCAN PHARMACEUTICALS INC,02359073
84411,IPG-RISPERIDONE,0124332004,MARCAN PHARMACEUTICALS INC,02359081
84412,IPG-RISPERIDONE,0124332002,MARCAN PHARMACEUTICALS INC,02359103
84413,IPG-RISPERIDONE,0124332005,MARCAN PHARMACEUTICALS INC,02359111
84418,JAMPSOYL SUGAR FREE,0136741013,JAMP PHARMA CORPORATION,02359154
84444,VITAROS,0115288013,BGP PHARMA ULC,02359413
84445,VITAROS,0115288014,BGP PHARMA ULC,02359421
84469,GD-EXEMESTANE,0141702001,GENMED A DIVISION OF PFIZER CANADA INC,02359693
84491,EXTRA STRENGTH TYLENOL PAIN AND HEAD COLD NIGHT RAPID RELEASE,0233808001,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02359944
84506,BICALUTAMIDE TABLETS,0127996001,FRESENIUS KABI CANADA LTD,02360098
84568,ACÉTAMINOPHÈNE 500 MG COMPRIME,0102009002,LABORATOIRES TRIANON INC,02360675
84577,CELAZOME MOISTURIZING SUNSCREEN SPF 15,0318802085,DERMAZONE SOLUTIONS CANADA INC.,02360772
84578,KARA VITA MOISTURIZING SUNSCREEN SPF 15,0318802085,DERMAZONE SOLUTIONS CANADA INC.,02360780
83145,STANNOUS MAA KIT,0152848001,ALBERTA HEALTH SERVICES,02360845
84585,ANTIMONY SULFIDE COLLOID KIT,0152849001,ALBERTA HEALTH SERVICES,02360853
84630,SLEEP AID EXTRA STRENGTH,0102639001,PHARMETICS (2011) INC,02361256
84645,FLUOROHMET,0152591008,CENTRE FOR PROBE DEVELOPMENT AND COMMERCIALIZATION,02361388
84714,SPF 45 CLEAR,0552875001,OMBRELLE CANADA,02362120
84740,COLD + SINUS DAYTIME,0222394001,VITA HEALTH PRODUCTS INC,02362392
84742,PMS-RISEDRONATE PLUS CALCIUM,0251633001,PHARMASCIENCE INC,02362414
84771,TECCARE PROTECT,0104993004,TALLEY ENVIRONMENTAL CARE LTD,02362716
84815,AFTER SUN GEL,0101280004,WATKINS INCORPORATED,02363135
85008,SANDOZ BRINZOLAMIDE,0134800001,SANDOZ CANADA INCORPORATED,02365235
85039,APO-NARATRIPTAN,0131121001,APOTEX INC,02365499
85040,APO-NARATRIPTAN,0131121002,APOTEX INC,02365502
85054,NIASTASE RT,0136061006,NOVO NORDISK CANADA INC,02365669
85066,ADVIL COLD & SINUS PE,0252887001,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,02365782
85076,IPG-ATENOLOL,0113847004,MARCAN PHARMACEUTICALS INC,02365898
85077,IPG-ATENOLOL,0113847002,MARCAN PHARMACEUTICALS INC,02365901
85078,IPG-ATENOLOL,0113847001,MARCAN PHARMACEUTICALS INC,02365928
85084,ADVATE,0124180002,SHIRE PHARMA CANADA ULC,02365979
85085,ADVATE,0124180005,SHIRE PHARMA CANADA ULC,02365987
85100,GELNIQUE,0114692006,WATSON LABORATORIES INC,02366142
85104,TC ENRICHED FOAM ANTIBACTERIAL HAND WASH,0108865003,RUBBERMAID COMMERCIAL PRODUCTS LLC,02366185
85105,TC ENRICHED LOTION ANTIBACTERIAL HAND WASH,0108865003,RUBBERMAID COMMERCIAL PRODUCTS LLC,02366193
85108,CLEVIPREX,0152890001,CHIESI FARMACEUTICI S.P.A.,02366223
85117,TEVA-REPAGLINIDE,0137035001,TEVA CANADA LIMITED,02366347
85121,TEVA-REPAGLINIDE,0137035002,TEVA CANADA LIMITED,02366355
85122,TEVA-REPAGLINIDE,0137035003,TEVA CANADA LIMITED,02366363
85126,FOAMING HAND WASH,0106942004,C.P. INDUSTRIES LTD,02366428
85128,PMS-AMLODIPINE MESYLATE,0131437002,PHARMASCIENCE INC,02366436
85129,PMS-AMLODIPINE MESYLATE,0131437001,PHARMASCIENCE INC,02366452
85133,REMIFENTANIL HYDROCHLORIDE FOR INJECTION,0133098003,STERIMAX INC,02366495
85220,BLEOMYCIN FOR INJECTION USP,0133328001,SANDOZ CANADA INCORPORATED,02367351
85246,PMS-VALSARTAN-HCTZ,0240204004,PHARMASCIENCE INC,02367637
85249,PMS-VALSARTAN-HCTZ,0240204005,PHARMASCIENCE INC,02367653
85320,JAMPLYTE,0524479005,JAMP PHARMA CORPORATION,02368234
85334,JAMP DIPHENHYDRAMINE CHILDREN'S SYRUP,0102639004,JAMP PHARMA CORPORATION,02368374
85337,FLU-AWAY-EXTRA STRENGTH,0312118011,PNP PHARMACEUTICALS INC,02368404
85338,FLU-AWAY-REGULAR STRENGTH,0312118012,PNP PHARMACEUTICALS INC,02368412
85339,COLD STIX-REGULAR STRENGTH,0312118013,PNP PHARMACEUTICALS INC,02368420
85342,COLD STIX-EXTRA STRENGTH,0312118014,PNP PHARMACEUTICALS INC,02368439
85371,APO-RAMIPRIL/HCTZ,0251649003,APOTEX INC,02368722
85380,BONAMINE,0107502001,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02368838
85402,AG-RISPERIDONE,0124332006,ANGITA PHARMA INC.,02369079
85403,AG-RISPERIDONE,0124332007,ANGITA PHARMA INC.,02369087
85404,AG-RISPERIDONE,0124332003,ANGITA PHARMA INC.,02369095
85406,AG-RISPERIDONE,0124332004,ANGITA PHARMA INC.,02369117
85407,AG-RISPERIDONE,0124332002,ANGITA PHARMA INC.,02369125
85408,AG-RISPERIDONE,0124332005,ANGITA PHARMA INC.,02369133
85429,AG-ONDANSETRON,0131120003,ANGITA PHARMA INC.,02369370
85430,AG-ONDANSETRON,0131120001,ANGITA PHARMA INC.,02369389
85458,IPG-CITALOPRAM,0136243003,MARCAN PHARMACEUTICALS INC,02369664
85459,ADVIL PAIN & HEAD COLD NIGHT,0252877001,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,02369672
85465,ALLERGENIC EXTRACTS - STANDARDIZED MITE DERMATOPHAGOIDES FARINAE,0123338002,GREER LABORATORIES INC,02369737
85466,ALLERGENIC EXTRACTS - STANDARDIZED MITE DERMATOPHAGOIDES PTERONYSSINUS,0123337001,GREER LABORATORIES INC,02369745
85516,NIGHTTIME BODY PAIN,0212017002,VITA HEALTH PRODUCTS INC,02370131
85539,RISEDRONATE,0135301002,SANIS HEALTH INC,02370239
85540,RISEDRONATE,0135301001,SANIS HEALTH INC,02370247
85563,SAMSCA,0152943003,OTSUKA PHARMACEUTICAL CO LTD,02370484
85591,IPG-LETROZOLE,0132937001,MARCAN PHARMACEUTICALS INC,02370794
85594,EXPECTORANT DM COUGH EXTRA STRENGTH,0200826003,TANTA PHARMACEUTICALS INC,02370824
85595,EXPECTORANT SYRUP EXTRA STRENGTH,0103181003,TANTA PHARMACEUTICALS INC,02370832
85620,EXPECTORANT DM COUGH EXTRA STRENGTH WITH DECONGESTANT,0310136002,TANTA PHARMACEUTICALS INC,02371014
85629,OLAY PROFESSIONAL PRO-X EVEN SKIN TONE SHEER UV PROTECTIVE LOTION,0544758087,PROCTER & GAMBLE INC,02371103
85664,EURO-D 5000 IU,0108524009,EURO-PHARM INTERNATIONAL CANADA INC,02371480
85672,HEEL BALM,0351659002,TANTA PHARMACEUTICALS INC,02371561
85679,DOCUSEN,0215780005,JAMP PHARMA CORPORATION,02371650
85725,NWS HEAVY MINERAL OIL USP,0136741002,NORTHWEST SUPPLEMENTS LTD,02372096
85728,SPF 8 SUNSCREEN LOTION - AUSTRALIAN GOLD,0350421025,PRIME ENTERPRISES INC,02372134
85733,DOM-IRBESARTAN,0131700001,DOMINION PHARMACAL,02372185
85735,DOM-IRBESARTAN,0131700003,DOMINION PHARMACAL,02372207
85737,DOM-IRBESARTAN-HCTZ,0240086001,DOMINION PHARMACAL,02372223
85739,DOM-IRBESARTAN-HCTZ,0240086002,DOMINION PHARMACAL,02372231
85740,DOM-IRBESARTAN-HCTZ,0240086003,DOMINION PHARMACAL,02372266
85822,SPF 15 SUNSCREEN LOTION - AUSTRALIAN GOLD,0424654015,PRIME ENTERPRISES INC,02373106
85833,PERSACLEAR,0107205003,JOHNSON & JOHNSON INC,02373157
85842,DERMOGEN FOAM HAND SANITIZER,0104993027,LAROSH DERMOCOSMETIC LABORATORIES INC.,02373262
85853,GD-SIROLIMUS,0142721001,GENMED A DIVISION OF PFIZER CANADA INC,02373386
85854,GD-SIROLIMUS,0142721001,GENMED A DIVISION OF PFIZER CANADA INC,02373394
85855,GD-SIROLIMUS,0142721002,GENMED A DIVISION OF PFIZER CANADA INC,02373408
85856,GD-SIROLIMUS,0142721003,GENMED A DIVISION OF PFIZER CANADA INC,02373416
85906,VENLAFAXINE HYDROCHLORIDE EXTENDED-RELEASE CAPSULES,0131294002,DR REDDYS LABORATORIES INC,02373858
85907,VENLAFAXINE HYDROCHLORIDE EXTENDED-RELEASE CAPSULES,0131294001,DR REDDYS LABORATORIES INC,02373866
85908,VENLAFAXINE HYDROCHLORIDE EXTENDED-RELEASE CAPSULES,0131294005,DR REDDYS LABORATORIES INC,02373874
85925,XYNTHA SOLOFUSE,0147521003,PFIZER CANADA INC,02374056
85926,XYNTHA SOLOFUSE,0147521002,PFIZER CANADA INC,02374064
85930,SIMETHICONE-ODAN 80 MG,0131347002,ODAN LABORATORIES LTD,02374102
85931,SIMETHICONE-ODAN 180MG EXTRA STRENGTH,0131347005,ODAN LABORATORIES LTD,02374110
85944,MANGO BUTTER LIPSTICK,0331813025,JOHNSON & JOHNSON INC,02374242
85949,RUBY-FILL,0153016001,JUBILANT DRAXIMAGE INC,02374285
85961,AG-FINASTERIDE,0124110001,ANGITA PHARMA INC.,02374404
85962,AG-BICALUTAMIDE,0127996001,ANGITA PHARMA INC.,02374412
85979,AG-LETROZOLE,0132937001,ANGITA PHARMA INC.,02374439
85991,AG-PIOGLITAZONE,0141541002,ANGITA PHARMA INC.,02374587
85992,AG-PIOGLITAZONE,0141541003,ANGITA PHARMA INC.,02374595
85995,IPG-SIMVASTATIN,0122415001,MARCAN PHARMACEUTICALS INC,02374625
85996,IPG-SIMVASTATIN,0122415004,MARCAN PHARMACEUTICALS INC,02374633
85997,IPG-SIMVASTATIN,0122415003,MARCAN PHARMACEUTICALS INC,02374641
85998,IPG-SIMVASTATIN,0122415002,MARCAN PHARMACEUTICALS INC,02374668
85999,IPG-SIMVASTATIN,0122415005,MARCAN PHARMACEUTICALS INC,02374676
86048,CETIRIZINE,0122686002,APOTEX INC,02375087
86050,NAVSTEL,0953023001,ALCON CANADA INC,02375109
86067,LETROZOLE SUN,0132937001,TARO PHARMACEUTICALS INC,02375273
86114,RIVASTIGMINE TARTRATE CAPSULES,0140521001,DR REDDYS LABORATORIES LTD,02375729
86115,RIVASTIGMINE TARTRATE CAPSULES,0140521002,DR REDDYS LABORATORIES LTD,02375737
86116,RIVASTIGMINE TARTRATE CAPSULES,0140521003,DR REDDYS LABORATORIES LTD,02375745
86117,RIVASTIGMINE TARTRATE CAPSULES,0140521004,DR REDDYS LABORATORIES LTD,02375753
86120,SPF/FPS 30 BROAD SPECTRUM SUNSCREEN SPRAY,0439981023,KINESYS PHARMACEUTICAL INC,02375796
86130,CERTICAN,0152682004,NOVARTIS PHARMACEUTICALS CANADA INC,02375907
86131,CERTICAN,0152682005,NOVARTIS PHARMACEUTICALS CANADA INC,02375915
86132,CERTICAN,0152682006,NOVARTIS PHARMACEUTICALS CANADA INC,02375923
86150,SEPTA-SIMVASTATIN,0122415001,SEPTA PHARMACEUTICALS INC,02376040
86151,SEPTA-SIMVASTATIN,0122415004,SEPTA PHARMACEUTICALS INC,02376059
86152,SEPTA-SIMVASTATIN,0122415003,SEPTA PHARMACEUTICALS INC,02376067
86153,SEPTA-SIMVASTATIN,0122415002,SEPTA PHARMACEUTICALS INC,02376075
86154,SEPTA-SIMVASTATIN,0122415005,SEPTA PHARMACEUTICALS INC,02376083
86160,ITCH RELIEF SPRAY,0248141001,TENDER CORPORATION,02376148
